text, lemma_, pos_, tag_, dep_, is_alpha, is_stop, is_oov, text
action,action,NOUN,NN,compound,True,False,False,monitor action-group update
group,group,NOUN,NN,compound,True,False,False,monitor action-group update
update,update,NOUN,NN,dobj,True,False,False,monitor action-group update
eventhubs,eventhub,NOUN,NNS,ROOT,True,False,False,eventhubs eventhub consumer-group list
eventhub,eventhub,ADJ,JJ,amod,True,False,True,eventhubs eventhub consumer-group list
consumer,consumer,NOUN,NN,compound,True,False,False,eventhubs eventhub consumer-group list
group,group,NOUN,NN,compound,True,False,False,eventhubs eventhub consumer-group list
list,list,NOUN,NN,dobj,True,False,False,eventhubs eventhub consumer-group list
managedapp,managedapp,NOUN,NN,nsubj,True,False,True,managedapp show
show,show,NOUN,NN,ROOT,True,False,False,managedapp show
dms,dms,NOUN,NN,compound,True,False,False,dms list
list,list,NOUN,NN,ROOT,True,False,False,dms list
lab,lab,NOUN,NN,compound,True,False,False,lab vm claim
vm,vm,PROPN,NNP,compound,True,False,False,lab vm claim
claim,claim,NOUN,NN,ROOT,True,False,False,lab vm claim
batch,batch,NOUN,NN,ROOT,True,False,False,batch
postgres,postgre,NOUN,NNS,compound,True,False,False,postgres server list
server,server,NOUN,NN,compound,True,False,False,postgres server list
list,list,NOUN,NN,ROOT,True,False,False,postgres server list
iot,iot,NOUN,NN,ROOT,True,False,False,iot device show
device,device,NOUN,NN,compound,True,False,False,iot device show
show,show,NOUN,NN,dobj,True,False,False,iot device show
functionapp,functionapp,ADJ,JJ,compound,True,False,True,functionapp deployment user
deployment,deployment,NOUN,NN,compound,True,False,False,functionapp deployment user
user,user,NOUN,NN,ROOT,True,False,False,functionapp deployment user
network,network,NOUN,NN,compound,True,False,False,network lb address-pool show
lb,lb,ADP,IN,compound,True,False,False,network lb address-pool show
address,address,NOUN,NN,compound,True,False,False,network lb address-pool show
pool,pool,NOUN,NN,compound,True,False,False,network lb address-pool show
show,show,NOUN,NN,ROOT,True,False,False,network lb address-pool show
dls,dls,NOUN,NN,nmod,True,False,False,dls fs access set-owner
fs,fs,ADP,IN,compound,True,False,False,dls fs access set-owner
access,access,NOUN,NN,compound,True,False,False,dls fs access set-owner
set,set,NOUN,NN,compound,True,False,False,dls fs access set-owner
owner,owner,NOUN,NN,ROOT,True,False,False,dls fs access set-owner
vm,vm,PROPN,NNP,nmod,True,False,False,vm secret list
secret,secret,ADJ,JJ,amod,True,False,False,vm secret list
list,list,NOUN,NN,ROOT,True,False,False,vm secret list
ams,ams,DET,DT,compound,True,False,False,ams asset get-sas-urls
asset,asset,NOUN,NN,nsubj,True,False,False,ams asset get-sas-urls
get,get,VERB,VBP,ROOT,True,False,False,ams asset get-sas-urls
sas,sas,NOUN,NN,compound,True,False,False,ams asset get-sas-urls
urls,url,NOUN,NNS,dobj,True,False,False,ams asset get-sas-urls
dla,dla,NOUN,NN,ROOT,True,False,False,dla account data-lake-store
account,account,NOUN,NN,compound,True,False,False,dla account data-lake-store
data,datum,NOUN,NNS,compound,True,False,False,dla account data-lake-store
lake,lake,NOUN,NN,compound,True,False,False,dla account data-lake-store
store,store,NOUN,NN,dobj,True,False,False,dla account data-lake-store
functionapp,functionapp,ADJ,JJ,compound,True,False,True,functionapp config appsettings
config,config,NOUN,NN,compound,True,False,False,functionapp config appsettings
appsettings,appsetting,NOUN,NNS,ROOT,True,False,True,functionapp config appsettings
iot,iot,X,FW,nsubj,True,False,False,iot dps access-policy show
dps,dps,VERB,VBP,ROOT,True,False,False,iot dps access-policy show
access,access,NOUN,NN,compound,True,False,False,iot dps access-policy show
policy,policy,NOUN,NN,compound,True,False,False,iot dps access-policy show
show,show,NOUN,NN,dobj,True,False,False,iot dps access-policy show
storage,storage,NOUN,NN,compound,True,False,False,storage account show-usage
account,account,NOUN,NN,compound,True,False,False,storage account show-usage
show,show,NOUN,NN,compound,True,False,False,storage account show-usage
usage,usage,NOUN,NN,ROOT,True,False,False,storage account show-usage
cognitiveservices,cognitiveservice,NOUN,NNS,nsubj,True,False,True,cognitiveservices account keys list
account,account,VERB,VBP,ROOT,True,False,False,cognitiveservices account keys list
keys,key,NOUN,NNS,compound,True,False,False,cognitiveservices account keys list
list,list,NOUN,NN,dobj,True,False,False,cognitiveservices account keys list
servicebus,servicebus,NOUN,NN,compound,True,False,True,servicebus queue authorization-rule show
queue,queue,NOUN,NN,compound,True,False,False,servicebus queue authorization-rule show
authorization,authorization,NOUN,NN,compound,True,False,False,servicebus queue authorization-rule show
rule,rule,NOUN,NN,compound,True,False,False,servicebus queue authorization-rule show
show,show,NOUN,NN,ROOT,True,False,False,servicebus queue authorization-rule show
backup,backup,NOUN,NN,amod,True,False,False,backup restore
restore,restore,VERB,VBP,ROOT,True,False,False,backup restore
batchai,batchai,ADJ,JJ,compound,True,False,True,batchai cluster node exec
cluster,cluster,NOUN,NN,compound,True,False,False,batchai cluster node exec
node,node,NOUN,NN,compound,True,False,False,batchai cluster node exec
exec,exec,NOUN,NNS,ROOT,True,False,False,batchai cluster node exec
eventhubs,eventhub,NOUN,NNS,compound,True,False,False,eventhubs namespace authorization-rule keys renew
namespace,namespace,NOUN,NN,ROOT,True,False,False,eventhubs namespace authorization-rule keys renew
authorization,authorization,NOUN,NN,compound,True,False,False,eventhubs namespace authorization-rule keys renew
rule,rule,NOUN,NN,compound,True,False,False,eventhubs namespace authorization-rule keys renew
keys,key,NOUN,NNS,dobj,True,False,False,eventhubs namespace authorization-rule keys renew
renew,renew,VERB,VBP,advcl,True,False,False,eventhubs namespace authorization-rule keys renew
eventhubs,eventhub,NOUN,NNS,ROOT,True,False,False,eventhubs eventhub update
eventhub,eventhub,ADJ,JJ,amod,True,False,True,eventhubs eventhub update
update,update,NOUN,NN,dobj,True,False,False,eventhubs eventhub update
webapp,webapp,X,FW,compound,True,False,False,webapp config backup restore
config,config,NOUN,NN,compound,True,False,False,webapp config backup restore
backup,backup,NOUN,NN,nsubj,True,False,False,webapp config backup restore
restore,restore,VERB,VBP,ROOT,True,False,False,webapp config backup restore
network,network,NOUN,NN,compound,True,False,False,network application-gateway http-settings update
application,application,NOUN,NN,compound,True,False,False,network application-gateway http-settings update
gateway,gateway,NOUN,NN,compound,True,False,False,network application-gateway http-settings update
http,http,NOUN,NN,compound,True,False,False,network application-gateway http-settings update
settings,setting,NOUN,NNS,nsubj,True,False,False,network application-gateway http-settings update
update,update,VERB,VBP,ROOT,True,False,False,network application-gateway http-settings update
eventhubs,eventhub,NOUN,NNS,nsubj,True,False,False,eventhubs georecovery-alias fail-over
georecovery,georecovery,VERB,VBP,compound,True,False,True,eventhubs georecovery-alias fail-over
alias,alias,NOUN,NN,appos,True,False,False,eventhubs georecovery-alias fail-over
fail,fail,VERB,VBP,ROOT,True,False,False,eventhubs georecovery-alias fail-over
over,over,ADP,IN,prep,True,False,False,eventhubs georecovery-alias fail-over
network,network,NOUN,NN,nsubj,True,False,False,network express-route list
express,express,VERB,VBP,ROOT,True,False,False,network express-route list
route,route,NOUN,NN,compound,True,False,False,network express-route list
list,list,NOUN,NN,dobj,True,False,False,network express-route list
account,account,NOUN,NN,compound,True,False,False,account management-group delete
management,management,NOUN,NN,compound,True,False,False,account management-group delete
group,group,NOUN,NN,nsubj,True,False,False,account management-group delete
delete,delete,ADJ,JJ,ROOT,True,False,False,account management-group delete
storage,storage,NOUN,NN,compound,True,False,False,storage file resize
file,file,NOUN,NN,nsubj,True,False,False,storage file resize
resize,resize,VERB,VBP,ROOT,True,False,False,storage file resize
batch,batch,NOUN,NN,amod,True,False,False,batch application package activate
application,application,NOUN,NN,compound,True,False,False,batch application package activate
package,package,NOUN,NN,nsubj,True,False,False,batch application package activate
activate,activate,VERB,VB,ROOT,True,False,False,batch application package activate
batch,batch,ADJ,JJ,amod,True,False,False,batch pool all-statistics
pool,pool,NOUN,NN,nsubj,True,False,False,batch pool all-statistics
all,all,DET,DT,det,True,False,False,batch pool all-statistics
statistics,statistic,NOUN,NNS,ROOT,True,False,False,batch pool all-statistics
dla,dla,NOUN,NN,ROOT,True,False,False,dla account compute-policy list
account,account,NOUN,NN,compound,True,False,False,dla account compute-policy list
compute,compute,NOUN,NN,compound,True,False,False,dla account compute-policy list
policy,policy,NOUN,NN,compound,True,False,False,dla account compute-policy list
list,list,NOUN,NN,dobj,True,False,False,dla account compute-policy list
network,network,NOUN,NN,compound,True,False,False,network lb list
lb,lb,NOUN,NN,compound,True,False,False,network lb list
list,list,NOUN,NN,ROOT,True,False,False,network lb list
sql,sql,NOUN,NN,compound,True,False,False,sql server firewall-rule list
server,server,NOUN,NN,compound,True,False,False,sql server firewall-rule list
firewall,firewall,NOUN,NN,compound,True,False,False,sql server firewall-rule list
rule,rule,NOUN,NN,compound,True,False,False,sql server firewall-rule list
list,list,NOUN,NN,ROOT,True,False,False,sql server firewall-rule list
sql,sql,NOUN,NN,compound,True,False,False,sql mi
mi,mi,X,XX,ROOT,True,False,False,sql mi
sql,sql,NOUN,NN,compound,True,False,False,sql db show
db,db,NOUN,NN,nsubj,True,False,False,sql db show
show,show,NOUN,NN,ROOT,True,False,False,sql db show
cdn,cdn,X,FW,compound,True,False,False,cdn profile delete
profile,profile,NOUN,NN,nsubj,True,False,False,cdn profile delete
delete,delete,ADJ,JJ,ROOT,True,False,False,cdn profile delete
keyvault,keyvault,NOUN,NN,ROOT,True,False,True,keyvault
snapshot,snapshot,ADJ,JJ,amod,True,False,False,snapshot delete
delete,delete,ADJ,JJ,ROOT,True,False,False,snapshot delete
dla,dla,NOUN,NN,ROOT,True,False,False,dla catalog credential list
catalog,catalog,NOUN,NN,compound,True,False,False,dla catalog credential list
credential,credential,NOUN,NN,compound,True,False,False,dla catalog credential list
list,list,NOUN,NN,dobj,True,False,False,dla catalog credential list
dms,dms,NOUN,NN,compound,True,False,False,dms project task delete
project,project,NOUN,NN,compound,True,False,False,dms project task delete
task,task,NOUN,NN,nsubj,True,False,False,dms project task delete
delete,delete,ADJ,JJ,ROOT,True,False,False,dms project task delete
network,network,NOUN,NN,nsubj,True,False,False,network express-route peering show
express,express,VERB,VBP,ROOT,True,False,False,network express-route peering show
route,route,NOUN,NN,dobj,True,False,False,network express-route peering show
peering,peer,VERB,VBG,compound,True,False,False,network express-route peering show
show,show,NOUN,NN,dobj,True,False,False,network express-route peering show
container,container,NOUN,NN,nsubj,True,False,False,container attach
attach,attach,VERB,VBP,ROOT,True,False,False,container attach
webapp,webapp,NOUN,NN,compound,True,False,False,webapp deployment slot list
deployment,deployment,NOUN,NN,compound,True,False,False,webapp deployment slot list
slot,slot,NOUN,NN,compound,True,False,False,webapp deployment slot list
list,list,NOUN,NN,ROOT,True,False,False,webapp deployment slot list
network,network,NOUN,NN,compound,True,False,False,network public-ip list
public,public,ADJ,JJ,amod,True,False,False,network public-ip list
ip,ip,NOUN,NN,compound,True,False,False,network public-ip list
list,list,NOUN,NN,ROOT,True,False,False,network public-ip list
network,network,NOUN,NN,compound,True,False,False,network application-gateway frontend-port create
application,application,NOUN,NN,compound,True,False,False,network application-gateway frontend-port create
gateway,gateway,NOUN,NN,compound,True,False,False,network application-gateway frontend-port create
frontend,frontend,NOUN,NN,compound,True,False,False,network application-gateway frontend-port create
port,port,NOUN,NN,nsubj,True,False,False,network application-gateway frontend-port create
create,create,VERB,VB,ROOT,True,False,False,network application-gateway frontend-port create
network,network,NOUN,NN,compound,True,False,False,network application-gateway ssl-policy predefined list
application,application,NOUN,NN,compound,True,False,False,network application-gateway ssl-policy predefined list
gateway,gateway,NOUN,NN,nmod,True,False,False,network application-gateway ssl-policy predefined list
ssl,ssl,NOUN,NN,amod,True,False,False,network application-gateway ssl-policy predefined list
policy,policy,NOUN,NN,nmod,True,False,False,network application-gateway ssl-policy predefined list
predefined,predefined,ADJ,JJ,amod,True,False,False,network application-gateway ssl-policy predefined list
list,list,NOUN,NN,ROOT,True,False,False,network application-gateway ssl-policy predefined list
network,network,NOUN,NN,compound,True,False,False,network application-gateway update
application,application,NOUN,NN,compound,True,False,False,network application-gateway update
gateway,gateway,NOUN,NN,compound,True,False,False,network application-gateway update
update,update,NOUN,NN,ROOT,True,False,False,network application-gateway update
network,network,NOUN,NN,nmod,True,False,False,network dns record-set txt delete
dns,dns,NOUN,NN,compound,True,False,False,network dns record-set txt delete
record,record,NOUN,NN,nsubj,True,False,False,network dns record-set txt delete
set,set,NOUN,NN,ROOT,True,False,False,network dns record-set txt delete
txt,txt,NOUN,NN,dobj,True,False,False,network dns record-set txt delete
delete,delete,ADJ,JJ,advcl,True,False,False,network dns record-set txt delete
network,network,NOUN,NN,compound,True,False,False,network watcher packet-capture create
watcher,watcher,NOUN,NN,compound,True,False,False,network watcher packet-capture create
packet,packet,NOUN,NN,compound,True,False,False,network watcher packet-capture create
